Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
BOT,Cadillac,78.528,23.04,31.481,24.007,MEDIUM,2,True,False,1
HUL,Audi,78.641,22.999,31.901,23.741,MEDIUM,2,True,False,1
SAI,Williams,78.681,22.749,31.945,23.987,MEDIUM,5,True,False,1
ALB,Williams,78.79,23.205,31.89,23.695,SOFT,2,True,False,1
ALB,Williams,78.922,23.003,31.743,24.176,MEDIUM,2,True,False,1
PER,Cadillac,79.261,23.125,31.594,24.542,SOFT,2,True,False,1
ALO,Aston Martin,79.286,23.084,32.079,24.123,SOFT,2,True,False,1
STR,Aston Martin,79.459,23.359,31.895,24.205,SOFT,2,True,False,1
PER,Cadillac,79.683,23.331,32.132,24.22,SOFT,5,True,False,1
ALO,Aston Martin,79.793,23.257,32.313,24.223,MEDIUM,2,True,False,1
ALB,Williams,79.849,23.019,32.385,24.445,MEDIUM,7,True,False,1
PER,Cadillac,79.902,23.54,32.133,24.229,MEDIUM,5,True,False,1
OCO,Haas F1 Team,79.947,22.823,32.138,24.986,MEDIUM,6,True,False,1
PER,Cadillac,79.978,23.291,32.172,24.515,MEDIUM,8,True,False,1
ALO,Aston Martin,80.059,23.112,32.559,24.388,MEDIUM,6,True,False,1
STR,Aston Martin,80.359,23.536,32.387,24.436,MEDIUM,2,True,False,1
PER,Cadillac,80.518,24.008,32.217,24.293,MEDIUM,2,True,False,1
STR,Aston Martin,80.607,23.411,32.621,24.575,MEDIUM,5,True,False,1
RUS,Mercedes,80.746,23.647,32.587,24.512,MEDIUM,10,True,False,1
ANT,Mercedes,80.801,23.648,32.582,24.571,SOFT,6,True,False,1
RUS,Mercedes,80.943,23.44,32.836,24.667,SOFT,6,True,False,1
RUS,Mercedes,81.02,23.549,32.735,24.736,SOFT,5,True,False,1
VER,Red Bull Racing,81.094,23.446,32.948,24.7,HARD,10,True,False,1
NOR,McLaren,81.107,23.645,32.654,24.808,SOFT,5,True,False,1
RUS,Mercedes,81.114,23.744,32.902,24.468,MEDIUM,9,True,False,1
ANT,Mercedes,81.117,23.553,32.984,24.58,SOFT,5,True,False,1
VER,Red Bull Racing,81.161,23.415,33.091,24.655,HARD,9,True,False,1
ANT,Mercedes,81.193,23.592,32.912,24.689,SOFT,8,True,False,1
RUS,Mercedes,81.203,23.473,32.77,24.96,SOFT,7,True,False,1
VER,Red Bull Racing,81.217,23.466,32.998,24.753,SOFT,8,True,False,1
ANT,Mercedes,81.247,23.569,32.856,24.822,SOFT,7,True,False,1
VER,Red Bull Racing,81.354,23.563,33.084,24.707,SOFT,6,True,False,1
VER,Red Bull Racing,81.388,23.697,33.088,24.603,SOFT,7,True,False,1
VER,Red Bull Racing,81.431,23.608,33.162,24.661,HARD,8,True,False,1
ANT,Mercedes,81.431,23.684,32.961,24.786,SOFT,9,True,False,1
NOR,McLaren,81.521,23.876,32.749,24.896,SOFT,6,True,False,1
VER,Red Bull Racing,81.538,23.49,33.17,24.878,SOFT,10,True,False,1
NOR,McLaren,81.549,23.922,32.939,24.688,SOFT,7,True,False,1
PIA,McLaren,81.581,23.806,33.094,24.681,MEDIUM,10,True,False,1
RUS,Mercedes,81.614,23.771,33.1,24.743,SOFT,8,True,False,1
NOR,McLaren,81.638,23.807,32.91,24.921,SOFT,8,True,False,1
VER,Red Bull Racing,81.656,23.529,33.215,24.912,SOFT,9,True,False,1
HUL,Audi,81.702,23.762,33.122,24.818,SOFT,8,True,False,1
NOR,McLaren,81.739,23.825,32.95,24.964,SOFT,9,True,False,1
LIN,Racing Bulls,82.125,24.032,33.219,24.874,MEDIUM,9,True,False,1
HUL,Audi,82.148,23.825,33.323,25.0,SOFT,9,True,False,1
LIN,Racing Bulls,82.368,23.932,33.36,25.076,MEDIUM,10,True,False,1
VER,Red Bull Racing,82.454,23.75,33.702,25.002,SOFT,5,True,False,1
SAI,Williams,82.784,23.958,33.68,25.146,SOFT,5,True,False,1
HAD,Red Bull Racing,82.846,23.812,33.439,25.595,SOFT,8,True,False,1
HAD,Red Bull Racing,82.958,23.958,33.722,25.278,SOFT,10,True,False,1
OCO,Haas F1 Team,83.058,24.236,33.665,25.157,MEDIUM,9,True,False,1
SAI,Williams,83.152,24.222,33.835,25.095,MEDIUM,8,True,False,1
SAI,Williams,83.198,24.095,33.828,25.275,MEDIUM,9,True,False,1
BEA,Haas F1 Team,83.385,24.388,33.749,25.248,SOFT,5,True,False,1
ALB,Williams,83.469,24.042,34.065,25.362,SOFT,7,True,False,1
BEA,Haas F1 Team,83.479,24.284,33.599,25.596,SOFT,8,True,False,1
BEA,Haas F1 Team,83.487,24.313,33.668,25.506,SOFT,7,True,False,1
BEA,Haas F1 Team,83.538,24.312,33.727,25.499,SOFT,9,True,False,1
BEA,Haas F1 Team,83.551,24.298,33.828,25.425,SOFT,6,True,False,1
PER,Cadillac,83.702,24.427,33.692,25.583,SOFT,10,True,False,1
BEA,Haas F1 Team,83.749,24.385,33.91,25.454,SOFT,10,True,False,1
SAI,Williams,83.839,24.286,34.111,25.442,MEDIUM,10,True,False,1
ALB,Williams,84.092,24.087,34.183,25.822,SOFT,8,True,False,1
ANT,Mercedes,84.312,23.653,35.607,25.052,SOFT,10,True,False,1
PER,Cadillac,84.321,24.835,34.017,25.469,SOFT,9,True,False,1
HAD,Red Bull Racing,84.428,23.92,34.544,25.964,SOFT,9,True,False,1
PER,Cadillac,84.538,24.683,34.468,25.387,SOFT,8,True,False,1
ALB,Williams,84.784,24.352,34.571,25.861,SOFT,10,True,False,1
ALB,Williams,84.88,24.25,34.745,25.885,SOFT,9,True,False,1
NOR,McLaren,84.966,23.781,33.979,27.206,SOFT,10,True,False,1
ALO,Aston Martin,85.248,24.796,34.699,25.753,SOFT,8,True,False,1
ALO,Aston Martin,85.82,24.727,34.916,26.177,SOFT,7,True,False,1
ALO,Aston Martin,86.134,24.657,35.415,26.062,SOFT,9,True,False,1
STR,Aston Martin,87.13,25.992,34.831,26.307,MEDIUM,8,True,False,1
STR,Aston Martin,87.569,25.557,35.53,26.482,MEDIUM,9,True,False,1
OCO,Haas F1 Team,87.735,24.527,34.399,28.809,MEDIUM,10,True,False,1
STR,Aston Martin,88.48,25.664,36.038,26.778,MEDIUM,10,True,False,1
BOR,Audi,94.404,23.966,33.391,37.047,SOFT,7,True,False,1
ALO,Aston Martin,95.222,23.116,38.557,33.549,MEDIUM,4,True,False,1
LEC,Ferrari,96.819,23.674,33.032,40.113,SOFT,9,True,False,1
NOR,McLaren,99.941,30.447,42.87,26.624,MEDIUM,10,True,False,1
HAM,Ferrari,102.204,22.66,50.918,28.626,SOFT,5,True,False,1
ALO,Aston Martin,102.884,27.022,37.441,38.421,MEDIUM,9,True,False,1
ALB,Williams,104.503,33.148,42.209,29.146,MEDIUM,6,True,False,1
PER,Cadillac,107.997,32.98,42.629,32.388,MEDIUM,3,True,False,1
PER,Cadillac,108.378,31.285,44.824,32.269,MEDIUM,4,True,False,1
HUL,Audi,108.584,33.39,44.978,30.216,MEDIUM,4,True,False,1
BEA,Haas F1 Team,108.97,26.337,51.853,30.78,MEDIUM,5,True,False,1
ALB,Williams,110.069,23.118,49.095,37.856,MEDIUM,5,True,False,1
PIA,McLaren,110.72,29.589,39.324,41.807,SOFT,6,True,False,1
HAM,Ferrari,110.749,22.934,55.657,32.158,MEDIUM,8,True,False,12
HUL,Audi,112.834,34.658,47.905,30.271,MEDIUM,3,True,False,1
HAM,Ferrari,113.205,35.048,52.294,25.863,MEDIUM,4,True,False,1
SAI,Williams,113.333,24.954,44.277,44.102,SOFT,6,True,False,1
HUL,Audi,114.206,27.965,40.502,45.739,SOFT,10,True,False,1
ALO,Aston Martin,114.397,39.357,41.975,33.065,MEDIUM,5,True,False,1
PER,Cadillac,115.178,34.371,44.538,36.269,SOFT,3,True,False,1
OCO,Haas F1 Team,115.777,34.499,48.599,32.679,MEDIUM,5,True,False,1
ALB,Williams,116.352,42.773,44.999,28.58,SOFT,4,True,False,1
PER,Cadillac,120.299,37.362,53.265,29.672,SOFT,4,True,False,1
NOR,McLaren,122.26,37.694,49.351,35.215,MEDIUM,6,True,False,1
ALO,Aston Martin,122.833,45.236,44.597,33.0,MEDIUM,3,True,False,1
HAD,Red Bull Racing,124.402,42.252,45.833,36.317,SOFT,4,True,False,1
STR,Aston Martin,124.823,42.775,48.484,33.564,MEDIUM,4,True,False,1
NOR,McLaren,125.522,39.46,51.659,34.403,MEDIUM,7,True,False,1
ALB,Williams,125.742,40.839,45.967,38.936,MEDIUM,8,True,False,1
STR,Aston Martin,128.498,37.286,53.337,37.875,MEDIUM,3,True,False,1
ALB,Williams,131.312,47.819,47.782,35.711,MEDIUM,3,True,False,1
HAM,Ferrari,132.797,42.593,55.875,34.329,MEDIUM,3,True,False,1
HAD,Red Bull Racing,133.042,35.136,60.913,36.993,MEDIUM,3,True,False,1
ALB,Williams,133.472,37.879,58.72,36.873,MEDIUM,4,True,False,1
HAD,Red Bull Racing,133.605,36.598,55.978,41.029,MEDIUM,4,True,False,1
LEC,Ferrari,136.657,59.658,41.591,35.408,SOFT,10,True,False,1
ALO,Aston Martin,138.955,61.35,36.992,40.613,MEDIUM,10,True,False,1
